i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
36997,8.21700771,13.4418482,0.00231283159,13.4418482,0,0.197635641,1.48198796,4.48084667e-11,3.27003304,,81,33609
36998,6.57852042,5.99516048,0.00301763463,5.99516048,0,0.107565876,0.661103482,7.62790673e-11,2.65248817,,81,25272
36999,11.1284151,34.2258952,0.00252826435,34.2258952,0,0.455254103,3.77689992,5.35447662e-11,2.94184603,,81,31199
37000,8.87201233,17.2913741,0.00283868465,17.2913741,0,0.245388493,1.90694159,6.75004025e-11,3.33709953,,81,27179
37001,11.9597228,41.8452504,0.00439713303,41.8452504,0,0.551865172,4.61798573,1.61961307e-10,2.46059337,,81,22666
37002,0.698093975,0.780709275,0.080551157,0.780709275,0,0.132815475,0.123464772,5.43520125e-08,0.0714500421,,81,2095
37003,3.02479135,0.737992096,0.02447474,0.895601741,9000,0.0586678853,0.132021862,5.01774095e-09,0.534720374,,81,9075
37004,11.8314897,40.6229597,0.00402495852,40.6229597,0,0.536098006,4.48309262,1.35704697e-10,2.54715427,,81,23306
37005,3.98842639,0.877165522,0.0155198621,0.877165522,0,0.0527205568,0.130853989,2.01765904e-09,0.915483818,,81,11966
37006,12.0249577,42.4735712,0.00459558839,42.4735712,0,0.560006004,4.68732341,1.76910785e-10,2.41515975,,81,22336
37007,7.19956724,8.44693327,0.00119990343,8.44693327,0,0.13652225,0.930982142,1.20604817e-11,2.97612832,,81,38961
37008,3.11598068,0.748620471,0.0233351406,0.88748184,9000,0.0575540502,0.131770091,4.56134485e-09,0.563943249,,81,9348
37009,10.1873198,26.4844926,0.00238061479,26.4844926,0,0.359260184,2.92206324,4.74733982e-11,3.24366532,,81,32790
37010,8.20040427,13.3506753,0.00229135339,13.3506753,0,0.196506323,1.47192527,4.39801e-11,3.26725534,,81,33902
37011,9.57126753,21.9386974,0.00275976234,21.9386974,0,0.303016003,2.42008349,6.37992293e-11,3.32644213,,81,28509
37012,7.74887658,10.9937168,0.00159406723,10.9937168,0,0.167415115,1.21184013,2.12855722e-11,3.16794905,,81,37542
37013,12.3806134,45.976005,0.0057737171,45.976005,0,0.605661627,5.0737967,2.79243494e-10,2.15459857,,81,20494
37014,8.5325309,15.2348256,0.00264545564,15.2348256,0,0.219867814,1.67989935,5.86236738e-11,3.31227974,,81,29923
37015,12.4445825,46.6196838,0.00600137677,46.6196838,0,0.614090057,5.14481823,3.01698985e-10,2.10608995,,81,20156
37016,4.62991514,1.33519147,0.0120061476,1.33519147,0,0.0561318475,0.165241772,1.20747853e-09,1.2735701,,81,13890
37017,9.73942455,23.137926,0.00266905217,23.137926,0,0.317865752,2.55250829,5.96741426e-11,3.31124174,,81,29655
37018,9.52757123,21.6322199,0.00277992829,21.6322199,0,0.299219393,2.38624118,6.47350145e-11,3.32955385,,81,28218
37019,4.54799853,1.24666869,0.0124090574,1.24666869,0,0.0553104722,0.157480561,1.28988101e-09,1.22280045,,81,13644
37020,7.64586891,10.4892418,0.00142661451,10.4892418,0,0.161236041,1.15618807,1.70484672e-11,3.13832601,,81,38060
37021,7.99197872,12.2332984,0.00199183783,12.2332984,0,0.182683601,1.34861191,3.3233801e-11,3.22729945,,81,36405
37022,12.4318727,46.4914616,0.00595578622,46.4914616,0,0.612410338,5.13067069,2.97132574e-10,2.11575357,,81,20224
37023,1.5348447,0.597678212,0.0511032673,0.955617644,9000,0.0950656109,0.132678573,2.18760747e-08,0.190992945,,81,4605
37024,3.17467038,0.754858676,0.0226383388,0.882060584,9000,0.0568893357,0.131557272,4.29300282e-09,0.583412003,,81,9524
37025,7.71545401,10.8286747,0.0015387419,10.8286747,0,0.165390811,1.1936325,1.98336948e-11,3.1586402,,81,37707
37026,4.73400417,1.46104748,0.0115032348,1.46104748,0,0.0573426369,0.176736168,1.10843961e-09,1.34012941,,81,14202
37027,1.11050561,0.682766634,0.0632919005,0.912290989,9000,0.11390221,0.132197839,3.35558571e-08,0.125655558,,81,3332
37028,13.1647902,54.1524902,0.00884953663,54.1524902,0,0.71330766,5.97589347,6.56014027e-10,1.55993953,,81,16187
37029,1.15978958,0.670911731,0.0615378499,0.921148126,9000,0.111614549,0.132613441,3.1721718e-08,0.132712827,,81,3480
37030,5.76111935,3.46784438,0.0066476136,3.46784438,0,0.0786007648,0.385063717,3.70172029e-10,2.08288682,,81,19217
37031,1.08564401,0.688827989,0.0642151853,0.907294799,9000,0.115058599,0.131936309,3.45420051e-08,0.122144382,,81,3257
37032,3.51596963,0.787008339,0.0191233869,0.847771902,9000,0.0540270651,0.129827416,3.06338575e-09,0.707756979,,81,10548
37033,10.7357322,30.8800406,0.00222695205,30.8800406,0,0.413627602,3.407456,4.15426115e-11,3.09761843,,81,35091
