i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
1887,6.2183423,1.03110889,0.00383805938,1.03110889,0,0.0652557401,0.0589295532,1.63674442e-09,2.3757657,,401,2885
1888,8.08393383,3.95869376,0.00719348667,3.95869376,0,0.0602455847,0.200663969,5.74958339e-09,3.19321384,,401,2165
1889,5.33834743,0.610225939,0.00692038847,0.610225939,0,0.0563094905,0.0418742,5.32130851e-09,1.72507241,,401,2201
1890,1.84232497,0.554023336,0.0450380229,0.620510032,50,0.0522770977,0.0717786579,2.2538039e-07,0.223353428,,401,553
1891,9.38244057,7.61794495,0.0184168634,7.61794495,0,0.0632814565,0.383960148,3.7686762e-08,3.26960765,,401,1483
1892,9.79897404,9.08584743,0.0259547008,9.08584743,0,0.0877021621,0.456346736,7.48496104e-08,3.23501498,,401,1176
1893,8.43175888,4.80534136,0.00871593868,4.80534136,0,0.0551299106,0.243323744,8.440843e-09,3.24383955,,401,2018
1894,0.709119022,0.803671902,0.0691408991,0.803671902,0,0.101637478,0.107847795,5.31162659e-07,0.0691607698,,401,213
1895,6.97323036,1.88864723,0.00546073201,1.88864723,0,0.0683383168,0.0982635714,3.31328823e-09,2.8280522,,401,2564
1896,9.87600231,9.37332078,0.0276459383,9.37332078,0,0.0933033504,0.47048937,8.49219896e-08,3.22553213,,401,1110
1897,0.0647394806,0.851898157,0.0921195341,0.851898157,0,0.206485199,0.13197528,9.42889839e-07,0.0062390941,,401,20
1898,2.53576493,0.426074652,0.0385839241,0.519156426,50,0.0433182095,0.0538390937,1.65413244e-07,0.363601073,,401,761
1899,1.81889391,0.559793638,0.0452699695,0.623838221,50,0.0526922003,0.072467332,2.27707794e-07,0.219383525,,401,546
1900,8.87247181,6.01741055,0.0121100704,6.01741055,0,0.0515919321,0.30429007,1.62948673e-08,3.27456521,,401,1792
1901,3.42634416,0.455305789,0.0293434737,0.455305789,0,0.0385927883,0.0420854999,9.56710499e-08,0.633185089,,401,1044
1902,0.352732033,0.842195597,0.0798823954,0.842195597,0,0.146422452,0.121541063,7.090219e-07,0.0331345218,,401,106
1903,0.0324850641,0.851707006,0.0947044378,0.851707006,0,0.214961042,0.132937683,9.96547838e-07,0.00315632178,,401,10
1904,9.40053558,7.67869956,0.018687221,7.67869956,0,0.0640771242,0.386967202,3.88013586e-08,3.26867708,,401,1472
1905,0.295929253,0.84570378,0.0814725961,0.84570378,0,0.156241062,0.123756415,7.37531547e-07,0.0277837965,,401,89
1906,5.35057211,0.612375917,0.00681066036,0.612375917,0,0.056455178,0.0419614492,5.1538994e-09,1.73416518,,401,2219
1907,9.05418873,6.56315964,0.0140317575,6.56315964,0,0.0532986642,0.331563384,2.1876691e-08,3.27755754,,401,1689
